subject,level,x,y,rotation,time
48540,_level_5,-6.551568984985352,-13.597140312194824,45,130.99969482421875
48540,_level_5,-5.533339023590088,-12.578909873962402,45,131.10040283203125
48540,_level_5,-4.684811115264893,-11.730380058288574,45,131.2165069580078
48540,_level_5,-3.631592035293579,-10.750399589538574,51,131.33309936523438
48540,_level_5,-2.377192974090576,-10.114339828491211,90,131.44970703125
48540,_level_5,-0.9776554107666016,-10.413559913635254,111,131.56649780273438
48540,_level_5,0.3048591911792755,-11.062800407409668,112,131.68240356445313
48540,_level_5,1.475216031074524,-11.308950424194336,96,131.78309631347656
48540,_level_5,2.674910068511963,-11.321100234985352,90,131.8831024169922
48540,_level_5,3.874907970428467,-11.321100234985352,90,131.98309326171875
48540,_level_5,5.074906826019287,-11.321100234985352,90,132.09959411621094
48540,_level_5,6.258906841278076,-11.497909545898438,104,132.19970703125
48540,_level_5,7.336434841156006,-12.016070365905762,123,132.2998046875
48540,_level_5,8.222652435302734,-13.134260177612305,154,132.4163055419922
48540,_level_5,8.554344177246094,-14.283550262451172,171,132.51649475097656
48540,_level_5,8.590353012084961,-15.482049942016602,180,132.61659240722656
48540,_level_5,8.796965599060059,-16.89790916442871,162,132.7332000732422
48540,_level_5,9.627481460571289,-18.048009872436523,130,132.84979248046875
48540,_level_5,10.71088981628418,-18.53812026977539,105,132.9499969482422
48540,_level_5,12.14346981048584,-18.63142967224121,90,133.06629943847656
48540,_level_5,13.318619728088379,-18.409690856933594,73,133.16659545898438
48540,_level_5,14.595769882202148,-17.754199981689453,57,133.28280639648438
48540,_level_5,15.510600090026855,-16.979209899902344,46,133.38299560546875
48540,_level_5,16.359130859375,-16.130680084228516,45,133.48330688476563
48540,_level_5,17.179790496826172,-15.255979537963867,40,133.59979248046875
48540,_level_5,17.930530548095703,-14.031539916992188,24,133.71640014648438
48540,_level_5,17.87877082824707,-12.621930122375488,346,133.8332061767578
48540,_level_5,17.266109466552734,-11.32936954498291,325,133.9499053955078
48540,_level_5,16.150949478149414,-10.441539764404297,298,134.0657958984375
48540,_level_5,15.00784969329834,-10.088709831237793,281,134.1667938232422
48540,_level_5,13.57079029083252,-10.040800094604492,270,134.2830047607422
48540,_level_5,12.370789527893066,-10.040800094604492,270,134.3831024169922
48540,_level_5,11.175049781799316,-9.968199729919434,279,134.49969482421875
48540,_level_5,10.044580459594727,-9.572823524475098,294,134.5998992919922
48540,_level_5,8.950705528259277,-8.654701232910156,322,134.71640014648438
48540,_level_5,8.342718124389648,-7.357553005218506,343,134.8332977294922
48540,_level_5,8.189982414245605,-5.932285785675049,360,134.94970703125
48540,_level_5,8.189982414245605,-4.7322869300842285,360,135.0498046875
48540,_level_5,8.189982414245605,-3.292288064956665,360,135.1656951904297
48540,_level_5,8.189982414245605,-2.092288017272949,360,135.26649475097656
48540,_level_5,8.189982414245605,-0.8922882080078125,360,135.3665008544922
48540,_level_5,8.189982414245605,0.5477123260498047,360,135.4832000732422
48540,_level_5,8.189982414245605,1.7477120161056519,360,135.59970092773438
48540,_level_5,8.202422142028809,3.1873888969421387,3,135.71629333496094
48540,_level_5,8.4738187789917,4.34916877746582,24,135.81629943847656
48540,_level_5,9.217639923095703,5.2743377685546875,53,135.91639709472656
48540,_level_5,10.313349723815918,5.740388870239258,78,136.0166015625
48540,_level_5,11.745389938354492,5.871395111083984,81,136.13259887695313
48540,_level_5,12.88502025604248,6.233493804931641,66,136.23309326171875
48540,_level_5,14.197990417480469,6.824855804443359,66,136.34970092773438
48540,_level_5,15.51095962524414,7.416217803955078,66,136.46580505371094
48540,_level_5,16.56159019470215,7.992356777191162,57,136.56649780273438
48540,_level_5,17.481170654296875,9.000862121582031,18,136.68310546875
48540,_level_5,17.227670669555664,10.169300079345703,341,136.7998046875
48540,_level_5,16.29766082763672,11.24209976196289,303,136.91659545898438
48540,_level_5,14.932149887084961,11.655099868774414,276,137.03309631347656
48540,_level_5,13.49275016784668,11.678950309753418,273,137.14979553222656
48540,_level_5,12.10459041595459,12.034290313720703,292,137.2657012939453
48540,_level_5,10.879349708557129,12.783519744873047,307,137.38299560546875
48540,_level_5,10.004839897155762,13.604399681091309,315,137.4832000732422
48540,_level_5,9.121293067932129,14.415749549865723,315,137.59970092773438
48540,_level_5,8.13245677947998,14.913290023803711,267,137.69979858398438
48540,_level_5,6.759513854980469,14.509079933166504,242,137.8159942626953
48540,_level_5,5.868791103363037,13.720459938049316,216,137.91659545898438
48540,_level_5,5.3435540199279785,12.39208984375,191,138.033203125
48540,_level_5,5.272511005401611,11.196189880371094,180,138.13319396972656
48540,_level_5,5.272511005401611,9.996192932128906,180,138.2332000732422
48540,_level_5,5.33211088180542,8.800056457519531,171,138.3332977294922
