subject,level,total_time,total_distance,start_time,rmi
49103,6,102.302978515625,1151.2820159422074,1245.8289794921875,0.46825364102858824
49103,8,176.85498046875,1377.4469474858338,1068.8699951171875,0.46754979887927406
49103,10,170.9739990234375,1923.3112032076651,897.7919921875,0.40736935925400375
49187,1,146.4161376953125,1679.0223474154338,533.48858642578125,0.3568018622220944
49187,2,121.31591796875,1388.1905102238359,1236.43603515625,0.2623625138226775
49187,3,149.7176628112793,1706.7322491405923,51.00603103637695,0.34988634894437665
49187,4,186.96640014648438,2151.6270810603405,346.4059143066406,0.32399365397232094
49187,5,145.3917999267578,1661.0965230069419,200.8975067138672,0.3376357124691701
49187,9,138.5491943359375,1591.218320809489,680.00482177734375,0.3672979837086654
49187,10,181.0830078125,2082.8642153491896,1357.8690185546875,0.3983900114111112
49216,1,170.1566162109376,1963.056617149574,908.2794189453124,0.261471546795609
49216,2,125.0489501953125,1434.800156136251,1078.552001953125,0.28559400391811307
49216,4,207.3974609375,2404.2850207867396,541.192626953125,0.27805168252618084
49216,5,159.4565429687499,1840.0434756772486,748.7061767578125,0.2549214321678509
49216,6,115.406982421875,1328.3256442541299,1408.373046875,0.29256701785530614
49216,7,148.98162841796875,1544.664155023727,392.07818603515625,0.21290154767691893
49216,8,128.30618286132813,1468.9722959841138,263.67181396484375,0.3930495272373543
49216,9,204.555908203125,2245.5837470352535,1203.717041015625,0.325004476758588
49216,10,195.09727478027344,2230.461714220235,68.45762634277344,0.3168039873764127
49221,1,163.6729736328125,1874.8971420140401,1105.68701171875,0.2834310501277274
49221,2,139.8260498046875,1271.7593183229676,1574.427978515625,0.2780982609071264
49221,3,176.87811279296875,1656.1021852427302,928.69488525390625,0.37007979164309646
49221,4,179.89030456542972,2081.142969744749,49.44309997558594,0.27927616535757194
49221,5,192.65567016601563,1824.4219131451448,457.9371032714844,0.2788917357506375
49221,6,87.362060546875,976.1007628752844,1486.949951171875,0.47631975690193396
49221,7,146.91021728515636,1398.1242052554198,781.6688842773436,0.2006704980459666
49221,8,130.85858154296875,1342.4701855617304,650.693603515625,0.37321835473539067
49221,9,228.40220642089844,2006.0826820864497,229.43370056152344,0.40136135659117866
49221,10,217.373046875,2008.1203502892938,1269.4599609375,0.34611482028896967
49224,1,212.5008544921875,2403.406384350308,592.823974609375,0.3478233197246229
49224,2,115.865966796875,1274.4705350019156,1067.4580078125,0.3546588770321367
49224,3,197.5780029296875,2066.677284300089,1322.791015625,0.271897677509747
49224,5,240.9869384765625,875.8762943465581,1520.7320556640625,0.5228896363413852
49224,6,111.82697296142578,1218.6567395547208,66.4654312133789,0.3396078541328038
49224,7,183.0495147705078,1915.9348110240232,178.40919494628906,0.16254751097292597
49224,8,139.25,1495.2537603297744,1183.4239501953125,0.4091922077083545
49224,9,231.13339233398438,2507.883280681992,361.5751037597656,0.32651896658575974
49224,10,261.899658203125,2523.6022711003843,805.4412841796875,0.29984276436164414
49277,1,194.4659423828125,2237.8301488475927,1039.5250244140625,0.31562466900197783
49277,2,145.06658935546875,1548.919946123733,695.87579345703125,0.442439200958781
49277,3,222.7168960571289,2412.053858116453,79.84420013427734,0.18789695642920767
49277,4,185.14892578125,2056.2613262599334,1234.092041015625,0.3620660877399977
49277,5,198.3819580078125,2224.903953613504,841.0430908203125,0.3345753968265084
49277,6,87.8160400390625,996.0142601682867,1746.3409423828125,0.7539600160282318
49277,9,196.466064453125,2167.2245652425863,1419.3409423828125,0.29272351769753635
49277,10,218.40151977539063,2339.3459526518523,302.6919860839844,0.3178765410516019
49279,1,159.637939453125,1830.9177164810155,1164.4530029296875,0.30271329769327826
49279,2,92.110198974609375,1043.402101764075,38.37480163574219,0.3878785551782239
49279,3,143.14111328125,1635.5548195227573,795.29718017578125,0.4206595305884877
49279,4,146.03079223632813,1668.3082086176237,270.9901123046875,0.38998627783798967
49279,5,142.98330688476563,1631.1690661426205,507.0700988769531,0.3847045034185199
49279,6,89.8432006835938,1016.0381378225386,417.1239013671875,0.5126225451835145
49279,7,131.71673583984375,1446.1630960402158,938.54132080078125,0.2777140164320764
49279,8,93.989013671875,1050.2674114238653,1070.3609619140625,0.4641831160969748
49279,9,145.03790283203114,1663.199335667347,650.1563720703125,0.33065018169640825
49279,10,140.2989044189453,1596.5612791921794,130.58799743652344,0.3852384782224325
