strategy,forager,level,total_time,total_dist,ta_wt,nn_wt,clst_wt,rmi
nn,39,2,125.37874961210312,1441.8556205391876,0,1.1073382969042125,0,0.7953054152092635
nn,39,3,139.8061233559666,1607.770418593617,0,1.1073382969042125,0,0.926675857709969
nn,39,4,205.1814019238472,2359.586122124245,0,1.1073382969042125,0,0.7859779960406541
nn,39,5,139.25872091517368,1601.4752905244982,0,1.1073382969042125,0,0.5769670282906587
nn,39,6,120.38771521575968,1384.458724981238,0,1.1073382969042125,0,0.9311850930686549
nn,39,7,138.89805414635552,1597.3276226830899,0,1.1073382969042125,0,0.9162641462808827
nn,39,8,129.25073048729703,1486.3834006039158,0,1.1073382969042125,0,0.6856788124522122
nn,39,9,151.66397280611218,1744.135687270287,0,1.1073382969042125,0,0.7535162260776562
nn,39,10,139.55017872216848,1604.8270553049383,0,1.1073382969042125,0,0.6231908581305214
nn,40,1,139.52992520232908,1604.5941398267855,0,0.7208836682964039,0,0.7071468894686449
nn,40,2,118.89163568924242,1367.2538104262908,0,0.7208836682964039,0,0.9665278792094613
nn,40,3,152.1783656193394,1750.051204622402,0,0.7208836682964039,0,0.6827949924536323
nn,40,4,177.05665224388773,2036.1515008047058,0,0.7208836682964039,0,0.5957843734915214
nn,40,5,141.2440366949383,1624.3064219917908,0,0.7208836682964039,0,0.6694571961017154
nn,40,6,119.51665280201811,1374.4415072232105,0,0.7208836682964039,0,0.9421774055751203
nn,40,7,144.4366215166259,1661.021147441199,0,0.7208836682964039,0,0.8581701609385322
nn,40,8,114.64381401554596,1318.4038611787812,0,0.7208836682964039,0,0.8590152472759791
nn,40,9,143.4546480627953,1649.7284527221457,0,0.7208836682964039,0,0.7856503162139143
nn,40,10,173.67092601298236,1997.215649149296,0,0.7208836682964039,0,0.5842016585489278
nn,41,1,133.76865018683833,1538.339477148643,0,1.6919471898165872,0,0.8044474102833274
nn,41,2,116.09953584666268,1335.1446622366238,0,1.6919471898165872,0,0.9291953847463567
nn,41,3,139.29786125561222,1601.9254044395414,0,1.6919471898165872,0,0.9592335038958726
nn,41,4,153.0589864872567,1760.1783446034515,0,1.6919471898165872,0,0.9515398032692416
nn,41,5,135.21654591610564,1554.9902780352165,0,1.6919471898165872,0,0.6315625299649976
nn,41,6,114.94188355802696,1321.831660917311,0,1.6919471898165872,0,0.7439806255449666
nn,41,7,142.5700810723196,1639.5559323316756,0,1.6919471898165872,0,0.9272492658628004
nn,41,8,120.45734012724812,1385.2594114633555,0,1.6919471898165872,0,0.9513837510299484
nn,41,9,188.72858041957983,2170.378674825163,0,1.6919471898165872,0,0.7838115776877892
nn,41,10,146.54134632276853,1685.225482711839,0,1.6919471898165872,0,0.5984291008335769
nn,42,1,141.6651454346979,1629.1491724990265,0,0.6204126328807005,0,0.6098725435791282
nn,42,2,117.11060504650636,1346.7719580348255,0,0.6204126328807005,0,0.944071090704373
nn,42,3,143.42245284873107,1649.358207760409,0,0.6204126328807005,0,0.8330969539608751
nn,42,4,184.10086896525925,2117.1599931004803,0,0.6204126328807005,0,0.6265536104507236
nn,42,5,133.4281595807333,1534.4238351784354,0,0.6204126328807005,0,0.6122866588820779
nn,42,6,116.34029913969198,1337.9134401064603,0,0.6204126328807005,0,0.9354038770801104
nn,42,7,144.54849201364755,1662.3076581569471,0,0.6204126328807005,0,0.8231871070209349
nn,42,8,122.69012004385031,1410.9363805042792,0,0.6204126328807005,0,0.6139787040740996
nn,42,9,147.96157803951385,1701.558147454408,0,0.6204126328807005,0,0.7107249804280655
nn,42,10,152.65207885077234,1755.4989067838796,0,0.6204126328807005,0,0.5663292305445596
nn,43,1,139.65473894284622,1606.0294978427337,0,1.5102031027267182,0,0.6605868120199893
nn,43,2,121.07221558914948,1392.330479275221,0,1.5102031027267182,0,0.9167226564472758
nn,43,3,139.32617902780942,1602.251058819809,0,1.5102031027267182,0,0.9552291340008308
nn,43,4,213.9077684400591,2459.939337060683,0,1.5102031027267182,0,0.7372672552941797
nn,43,5,138.7865934511346,1596.0458246880487,0,1.5102031027267182,0,0.6050210596480594
nn,43,6,115.8273803948498,1332.0148745407748,0,1.5102031027267182,0,0.7680496743352819
nn,43,7,131.49947691252007,1512.2439844939834,0,1.5102031027267182,0,0.9503602126785042
nn,43,8,124.43103443804516,1430.95689603752,0,1.5102031027267182,0,0.7634587105083406
nn,43,9,138.6546680215137,1594.5286822474081,0,1.5102031027267182,0,0.9504685432234911
nn,43,10,157.0551754912813,1806.134518149731,0,1.5102031027267182,0,0.5737257090025154
nn,44,1,138.52654193481212,1593.0552322503413,0,1.1338183102431507,0,0.6286216367136974
nn,44,2,114.57317603732488,1317.5915244292391,0,1.1338183102431507,0,0.9304972998919117
nn,44,3,138.9722881614693,1598.1813138568984,0,1.1338183102431507,0,0.8551371626380606
nn,44,4,202.6587662816527,2330.5758122390066,0,1.1338183102431507,0,0.7172231497999815
nn,44,5,131.74808633431664,1515.102992844644,0,1.1338183102431507,0,0.7316389964769411
nn,44,6,119.5102498785719,1374.3678736035774,0,1.1338183102431507,0,0.9079899971623704
nn,44,7,139.2195656662624,1601.0250051620192,0,1.1338183102431507,0,0.9229137598605583
nn,44,8,117.86908149544156,1355.4944371975796,0,1.1338183102431507,0,0.7531851623728356
nn,44,9,153.0964697659641,1760.6094023085866,0,1.1338183102431507,0,0.8618560294191229
nn,44,10,148.75285029863306,1710.6577784342805,0,1.1338183102431507,0,0.6649333116453706
nn,45,1,137.93424668758595,1586.243836907239,0,0.6555493125432661,0,0.6433941723032959
nn,45,2,117.34207669166696,1349.4338819541724,0,0.6555493125432661,0,0.8947149956001037
nn,45,3,139.4578743096422,1603.7655545608866,0,0.6555493125432661,0,0.9019935272002534
nn,45,4,191.29840197080105,2199.931622664209,0,0.6555493125432661,0,0.7794504366263495
nn,45,5,135.3375066570849,1556.3813265564775,0,0.6555493125432661,0,0.7300949606177616
nn,45,6,116.27643374374624,1337.1789880530844,0,0.6555493125432661,0,0.9280531551072044
nn,45,7,147.97442922953903,1701.7059361396987,0,0.6555493125432661,0,0.7733066450223244
nn,45,8,115.0018448781116,1322.5212160982862,0,0.6555493125432661,0,0.9376630608741829
nn,45,9,151.7407527793423,1745.018656962436,0,0.6555493125432661,0,0.6695164993164018
nn,45,10,141.48084428977913,1627.0297093324598,0,0.6555493125432661,0,0.6081936341138594
nn,46,1,141.4343974511603,1626.4955706883443,0,1.2076440367262298,0,0.6384977786344143
nn,46,2,122.32588463483974,1406.7476733006595,0,1.2076440367262298,0,0.8773472791056014
nn,46,3,140.1329288910789,1611.5286822474081,0,1.2076440367262298,0,0.926675857709969
nn,46,4,202.62153964043057,2330.147705864955,0,1.2076440367262298,0,0.8244641079756176
nn,46,5,136.6033735107046,1570.9387953731048,0,1.2076440367262298,0,0.6779142911120509
nn,46,6,120.45734012724812,1385.2594114633555,0,1.2076440367262298,0,0.9513837510299484
nn,46,7,131.49947691252007,1512.2439844939834,0,1.2076440367262298,0,0.9503602126785042
nn,46,8,121.40379430253472,1396.1436344791514,0,1.2076440367262298,0,0.9576367804968462
nn,46,9,139.19124789406524,1600.6993507817515,0,1.2076440367262298,0,0.926675857709969
nn,46,10,133.0149449101712,1529.6718664669716,0,1.2076440367262298,0,0.6391259813323401
nn,47,1,137.877612700189,1585.5925460521742,0,0.969591665087786,0,0.7201388106164369
nn,47,2,120.71950399777268,1388.2742959743853,0,0.969591665087786,0,0.8129344959952867
nn,47,3,146.740322384963,1687.513707427075,0,0.969591665087786,0,0.7524549693623579
nn,47,4,208.19776069148827,2394.27424795212,0,0.969591665087786,0,0.7655259541765855
nn,47,5,139.05634091130497,1599.1479204800091,0,0.969591665087786,0,0.6016984957884958
nn,47,6,120.7080739363862,1388.1428502684432,0,0.969591665087786,0,0.9674388457462547
nn,47,7,142.2447267841758,1635.814358018022,0,0.969591665087786,0,0.8193195591396916
nn,47,8,126.99021371729752,1460.3874577489203,0,0.969591665087786,0,0.6846775240393173
nn,47,9,144.24518107677025,1658.8195823828585,0,0.969591665087786,0,0.8661581713784166
nn,47,10,131.36102766483685,1510.6518181456263,0,0.969591665087786,0,0.7805031887605816
nn,48,1,139.65697536905094,1606.055216744087,0,0.8169558036955681,0,0.6139698465019598
nn,48,2,120.65617390375591,1387.545999893195,0,0.8169558036955681,0,0.9401758038386765
nn,48,3,135.9963349407566,1563.9578518187027,0,0.8169558036955681,0,0.9844402505353583
nn,48,4,148.5751880729179,1708.6146628385566,0,0.8169558036955681,0,0.8457451836471002
nn,48,5,133.18875306522574,1531.6706602500985,0,0.8169558036955681,0,0.703072029783017
nn,48,6,120.4712054767846,1385.418862983022,0,0.8169558036955681,0,0.9325279132094144
nn,48,7,136.80442081314465,1573.2508393511646,0,0.8169558036955681,0,0.9062081590848567
nn,48,8,118.37387172222788,1361.299524805623,0,0.8169558036955681,0,0.8305685665474016
nn,48,9,154.5665846001775,1777.515722902041,0,0.8169558036955681,0,0.7408318623072836
nn,48,10,156.05345697031916,1794.614755158667,0,0.8169558036955681,0,0.6839284243235095
nn,49,1,135.07757603046034,1553.392124350296,0,0.8373076911512988,0,0.6812221069787829
nn,49,2,120.8214817800114,1389.4470404701333,0,0.8373076911512988,0,0.9293012586944523
nn,49,3,138.55875146284345,1593.4256418227014,0,0.8373076911512988,0,0.92577242364755
nn,49,4,137.28083324582144,1578.7295823269483,0,0.8373076911512988,0,0.9708639258033527
nn,49,5,138.38514317358593,1591.4291464962387,0,0.8373076911512988,0,0.6644500503928702
nn,49,6,119.95636303873802,1379.498174945489,0,0.8373076911512988,0,0.8701283869671086
nn,49,7,137.94527862124,1586.3707041442613,0,0.8373076911512988,0,0.8554051066798509
nn,49,8,126.3900772428428,1453.4858882926944,0,0.8373076911512988,0,0.9078213601270133
nn,49,9,146.61071427066946,1686.0232141126996,0,0.8373076911512988,0,0.9143019380240082
nn,49,10,143.4261023321694,1649.4001768199475,0,0.8373076911512988,0,0.6093945758960115
nn,50,1,134.83871497631057,1550.6452222275743,0,1.0447725876994094,0,0.6448913977863746
nn,50,2,124.77787956173974,1434.945614960009,0,1.0447725876994094,0,0.898630509394884
nn,50,3,139.3289491861175,1602.2829156403527,0,1.0447725876994094,0,0.918874995392382
nn,50,4,207.96500079054172,2391.597509091235,0,1.0447725876994094,0,0.6508342107661489
nn,50,5,135.95745793534502,1563.5107662564699,0,1.0447725876994094,0,0.7017421239571923
nn,50,6,118.31451166641322,1360.6168841637523,0,1.0447725876994094,0,0.8440567668320675
nn,50,7,134.88234022446605,1551.1469125813621,0,1.0447725876994094,0,0.8720093199235748
nn,50,8,120.20660631811006,1382.3759726582678,0,1.0447725876994094,0,0.9293012586944523
nn,50,9,142.43823214581494,1638.039669676873,0,1.0447725876994094,0,0.8146997211844238
nn,50,10,142.66859940615794,1640.6888931708165,0,1.0447725876994094,0,0.6348569586900386
nn,51,1,138.91064052615002,1597.4723660507266,0,1.3498481571231302,0,0.670352821613527
nn,51,2,115.3925926543532,1327.0148155250647,0,1.3498481571231302,0,0.9145305644635648
nn,51,3,139.29786125561222,1601.9254044395414,0,1.3498481571231302,0,0.9592335038958726
nn,51,4,178.01225878601585,2047.1409760391757,0,1.3498481571231302,0,0.8743013463104752
nn,51,5,135.25816244919116,1555.4688681657,0,1.3498481571231302,0,0.7218784060360564
nn,51,6,120.20660631811006,1382.3759726582678,0,1.3498481571231302,0,0.9293012586944523
nn,51,7,143.17679801046822,1646.5331771203848,0,1.3498481571231302,0,0.8129146195797202
nn,51,8,119.74157665452086,1377.0281315269917,0,1.3498481571231302,0,0.7616254147760381
nn,51,9,138.68298579371088,1594.8543366276758,0,1.3498481571231302,0,0.9592335038958726
nn,51,10,158.1566675122647,1818.8016763910398,0,1.3498481571231302,0,0.6384444279729036
nn,52,1,139.73552660691334,1606.9585559795053,0,0.9190952845424696,0,0.6056188694516478
nn,52,2,129.4335870836047,1488.486251461455,0,0.9190952845424696,0,0.8883606182409604
nn,52,3,136.4344964899622,1568.996709634567,0,0.9190952845424696,0,0.92524637358947
nn,52,4,208.56410905841605,2398.4872541717905,0,0.9190952845424696,0,0.900441497600418
nn,52,5,131.85629721788277,1516.3474180056546,0,0.9190952845424696,0,0.7856328027319386
nn,52,6,120.20660631811006,1382.3759726582678,0,0.9190952845424696,0,0.9293012586944523
nn,52,7,137.81653112319717,1584.8901079167686,0,0.9190952845424696,0,0.924113000469528
nn,52,8,119.80155488348282,1377.7178811600545,0,0.9190952845424696,0,0.8863078924532829
nn,52,9,136.40127410021108,1568.6146521524286,0,0.9190952845424696,0,0.9033692574545769
nn,52,10,150.04347978512928,1725.5000175289902,0,0.9190952845424696,0,0.6264945443088259
nn,53,1,139.81356659616176,1607.856015855861,0,1.2183214187265514,0,0.572999787550181
nn,53,2,121.32294939828752,1395.2139180803088,0,1.2183214187265514,0,0.9674388457462547
nn,53,3,139.26954348341505,1601.5997500592737,0,1.2183214187265514,0,0.9504685432234911
nn,53,4,207.93196565638476,2391.2176050484272,0,1.2183214187265514,0,0.6644601398724231
nn,53,5,133.72864850825252,1537.8794578449067,0,1.2183214187265514,0,0.7473484352757335
nn,53,6,115.4227723002628,1327.3618814530234,0,1.2183214187265514,0,0.7143042702356398
nn,53,7,135.61770207862966,1559.6035739042431,0,1.2183214187265514,0,0.9185382720567847
nn,53,8,126.7085415367777,1457.1482276729434,0,1.2183214187265514,0,0.7056161020047029
nn,53,9,139.19124789406524,1600.6993507817515,0,1.2183214187265514,0,0.926675857709969
nn,53,10,161.1837060757516,1853.6126198711386,0,1.2183214187265514,0,0.5711632449626567
nn,54,1,136.2858980338641,1567.2878273894391,0,1.0629236700049025,0,0.6970896546819307
nn,54,2,123.15172022222416,1416.2447825555803,0,1.0629236700049025,0,0.8601216843796207
nn,54,3,139.44222027490625,1603.5855331614234,0,1.0629236700049025,0,0.9134371191222146
nn,54,4,204.18908874902095,2348.174520613744,0,1.0629236700049025,0,0.6476209426025745
nn,54,5,135.9368607196897,1563.2738982764333,0,1.0629236700049025,0,0.6261998308800322
nn,54,6,120.20660631811006,1382.3759726582678,0,1.0629236700049025,0,0.9293012586944523
nn,54,7,137.4871656886715,1581.1024054197233,0,1.0629236700049025,0,0.8420343588266591
nn,54,8,120.75515421120718,1388.6842734288825,0,1.0629236700049025,0,0.7388973370518606
nn,54,9,137.80102731885333,1584.7118141668147,0,1.0629236700049025,0,0.9222403537764172
nn,54,10,158.07899183222682,1817.9084060706057,0,1.0629236700049025,0,0.6305264004079943
nn,55,1,140.49806810782457,1615.7277832399843,0,0.7021009345843239,0,0.6904171903144533
nn,55,2,120.7693285119638,1388.8472778875846,0,0.7021009345843239,0,0.9179801973926662
nn,55,3,137.2354137675029,1578.2072583262855,0,0.7021009345843239,0,0.9120001094164536
nn,55,4,188.3186447535953,2165.664414666344,0,0.7021009345843239,0,0.6302800419967003
nn,55,5,138.0101012605456,1587.1161644962756,0,0.7021009345843239,0,0.5991251599647545
nn,55,6,118.70428486220854,1365.0992759154003,0,0.7021009345843239,0,0.8815295183353443
nn,55,7,136.91558893965424,1574.5292728060258,0,0.7021009345843239,0,0.8974351875456278
nn,55,8,116.9729479728195,1345.1889016874268,0,0.7021009345843239,0,0.8703272765886276
nn,55,9,137.1061379124613,1576.7205859933067,0,0.7021009345843239,0,0.8936520438745823
nn,55,10,147.7364127608703,1698.968746750008,0,0.7021009345843239,0,0.6124613171734623
nn,56,1,135.09224662660665,1553.5608362059786,0,1.325454810506391,0,0.741219751352317
nn,56,2,122.39006634181834,1407.4857629309138,0,1.325454810506391,0,0.746664842318926
nn,56,3,139.38281457220378,1602.9023675803444,0,1.325454810506391,0,0.9494184803669661
nn,56,4,203.19647921334845,2336.7595109535105,0,1.325454810506391,0,0.754949642723802
nn,56,5,131.64042894191832,1513.8649328320632,0,1.325454810506391,0,0.7336900098594987
nn,56,6,114.05518140842987,1311.6345861969444,0,1.325454810506391,0,0.5742002338444477
nn,56,7,144.13550438859127,1657.5583004688,0,1.325454810506391,0,0.9630052257321325
nn,56,8,126.9732072877152,1460.191883808725,0,1.325454810506391,0,0.7067478994695886
nn,56,9,150.56939547420373,1731.5480479533426,0,1.325454810506391,0,0.8721720141531326
nn,56,10,171.64273896365768,1973.8914980820566,0,1.325454810506391,0,0.59942018753629
nn,57,1,145.1823447997675,1669.596965197327,0,0.8437961970062878,0,0.5722225408520947
nn,57,2,120.92636180794884,1390.6531607914133,0,0.8437961970062878,0,0.875991758767174
nn,57,3,138.43140658509847,1591.961175728634,0,0.8437961970062878,0,0.924113000469528
nn,57,4,195.69129013501023,2250.4498365526188,0,0.8437961970062878,0,0.5846897734711547
nn,57,5,138.25655258551288,1589.9503547333998,0,0.8437961970062878,0,0.6376220836684061
nn,57,6,120.25998083040938,1382.9897795497075,0,0.8437961970062878,0,0.9180410293035705
nn,57,7,147.2591839996481,1693.480615995952,0,0.8437961970062878,0,0.6866014999167374
nn,57,8,120.20660631811006,1382.3759726582678,0,0.8437961970062878,0,0.9293012586944523
nn,57,9,138.00462098325673,1587.053141307454,0,0.8437961970062878,0,0.774469273656698
nn,57,10,140.98769991248028,1621.3585489935235,0,0.8437961970062878,0,0.647409077563645
nn,58,1,137.54688579468356,1581.7891866388618,0,0.8247879996242684,0,0.6945671685635818
nn,58,2,121.08360227629883,1392.4614261774386,0,0.8247879996242684,0,0.8511142728581893
nn,58,3,135.90039774007252,1562.854574010836,0,0.8247879996242684,0,0.9644372424590489
nn,58,4,198.10648047715375,2278.2245254872696,0,0.8247879996242684,0,0.6435142650311524
nn,58,5,138.44685125847573,1592.1387894724712,0,0.8247879996242684,0,0.5965815830182586
nn,58,6,119.0085580626433,1368.5984177203995,0,0.8247879996242684,0,0.8650599229697217
nn,58,7,137.9438760009421,1586.354574010836,0,0.8247879996242684,0,0.924481972925693
nn,58,8,120.04129844185456,1380.4749320813296,0,0.8247879996242684,0,0.9401758038386765
nn,58,9,159.3152039796269,1832.1248457657066,0,0.8247879996242684,0,0.5667531418648764
nn,58,10,136.68988834532442,1571.9337159712325,0,0.8247879996242684,0,0.6119388829267655
nn,59,1,136.68173808468094,1571.8399879738322,0,0.9134038608719682,0,0.6274121935362511
nn,59,2,121.67272642312597,1399.2363538659479,0,0.9134038608719682,0,0.9114097667554121
nn,59,3,137.4344964899622,1580.496709634567,0,0.9134038608719682,0,0.9250595034428875
nn,59,4,207.53144722564076,2386.6116430948714,0,0.9134038608719682,0,0.7639815532034029
nn,59,5,137.5494695108865,1581.8188993751965,0,0.9134038608719682,0,0.6393119254315469
nn,59,6,120.45734012724812,1385.2594114633555,0,0.9134038608719682,0,0.9513837510299484
nn,59,7,139.8729266277063,1608.5386562186247,0,0.9134038608719682,0,0.8008587301945562
nn,59,8,120.98281796478136,1391.302406594985,0,0.9134038608719682,0,0.8853295174874266
nn,59,9,139.3945594769817,1603.0374339852906,0,0.9134038608719682,0,0.860555299659997
nn,59,10,156.35009687771856,1798.026114093763,0,0.9134038608719682,0,0.574190163072751
nn,60,1,141.07934550268288,1622.4124732808548,0,0.3818043746309267,0,0.6956363439072347
nn,60,2,114.43089132276076,1315.95525021175,0,0.3818043746309267,0,0.6912613709569838
nn,60,3,176.7549511073589,2032.681937734626,0,0.3818043746309267,0,0.6542391966651587
nn,60,4,172.9033365519637,1988.3883703475826,0,0.3818043746309267,0,0.6495353560694312
nn,60,5,137.05802281202307,1576.1672623382658,0,0.3818043746309267,0,0.6359849470889847
nn,60,6,103.41411853071136,1189.2623631031822,0,0.3818043746309267,0,0.7257387485094651
nn,60,7,159.2548071009682,1831.430281661134,0,0.3818043746309267,0,0.5545146303360242
nn,60,8,117.7979140389537,1354.6760114479675,0,0.3818043746309267,0,0.8017986047151481
nn,60,9,181.12220546825233,2082.9053628849,0,0.3818043746309267,0,0.6754470634951557
nn,60,10,143.4480882920415,1649.653015358477,0,0.3818043746309267,0,0.6609747871915527
nn,61,1,136.2873318086652,1567.3043157996515,0,0.8884133163834794,0,0.7171385928763032
nn,61,2,121.22305361698692,1394.0651165953489,0,0.8884133163834794,0,0.8640006768379307
nn,61,3,140.52322070629972,1616.0170381224468,0,0.8884133163834794,0,0.7811669816149425
nn,61,4,210.3923092022987,2419.5115558264415,0,0.8884133163834794,0,0.8341228854880235
nn,61,5,135.2574607168663,1555.4607982439636,0,0.8884133163834794,0,0.7183230660607902
nn,61,6,119.8895917382643,1378.7303049900413,0,0.8884133163834794,0,0.8891301760968429
nn,61,7,137.25440363675654,1578.4256418227014,0,0.8884133163834794,0,0.9237512342403827
nn,61,8,128.56393988785763,1478.4853087103638,0,0.8884133163834794,0,0.6522184902475208
nn,61,9,135.95005581066957,1563.4256418227014,0,0.8884133163834794,0,0.9243811471189409
nn,61,10,154.28527723705054,1774.2806882260834,0,0.8884133163834794,0,0.6298085311313557
nn,62,1,139.8447508888054,1608.2146352212644,0,0.9204882129968144,0,0.6427667828288356
nn,62,2,121.1325864216678,1393.0247438491813,0,0.9204882129968144,0,0.9278455405792909
nn,62,3,138.74261378263947,1595.5400585003542,0,0.9204882129968144,0,0.8499054683727044
nn,62,4,217.7167746646017,2503.7429086429247,0,0.9204882129968144,0,0.7602426703111821
nn,62,5,138.59562592568506,1593.8496981453804,0,0.9204882129968144,0,0.6407594245934637
nn,62,6,120.26188494722936,1383.011676893137,0,0.9204882129968144,0,0.890044553111162
nn,62,7,139.28961149131703,1601.8305321501468,0,0.9204882129968144,0,0.8471478197308702
nn,62,8,124.37067142469014,1430.2627213839353,0,0.9204882129968144,0,0.736547406279835
nn,62,9,141.96161951430753,1632.5586244145381,0,0.9204882129968144,0,0.8677641701679482
nn,62,10,131.8835165851627,1516.6604407293742,0,0.9204882129968144,0,0.7071522307385951
nn,63,1,139.92721674828744,1609.1629926053063,0,0.9781042850707512,0,0.6709409289153452
nn,63,2,121.91438243280228,1402.0153979772253,0,0.9781042850707512,0,0.898829512785606
nn,63,3,138.57282525179966,1593.587490395698,0,0.9781042850707512,0,0.9135471891375606
nn,63,4,203.73144534438543,2342.911621460437,0,0.9781042850707512,0,0.7799077182645922
nn,63,5,133.72884130842203,1537.881675046855,0,0.9781042850707512,0,0.6863278027882328
nn,63,6,120.5134782446979,1385.904999814026,0,0.9781042850707512,0,0.8961851447076031
nn,63,7,137.7598955788028,1584.2387991562332,0,0.9781042850707512,0,0.9172600666001105
nn,63,8,120.75978383651513,1388.7375141199257,0,0.9781042850707512,0,0.8959424461591465
nn,63,9,139.3956985805638,1603.0505336764854,0,0.9781042850707512,0,0.9329538057464812
nn,63,10,156.73160107771056,1802.4134123936692,0,0.9781042850707512,0,0.5781391468977177
nn,64,1,137.5906823169673,1582.2928466451249,0,0.5887543060439133,0,0.7287568195615824
nn,64,2,116.95517460159334,1344.9845079183258,0,0.5887543060439133,0,0.9354038770801104
nn,64,3,156.2093349992549,1796.4073524914322,0,0.5887543060439133,0,0.6964424891417584
nn,64,4,179.7434278840348,2067.0494206663993,0,0.5887543060439133,0,0.7204740337841709
nn,64,5,139.20425348757175,1600.848915107076,0,0.5887543060439133,0,0.6612641240945057
nn,64,6,116.495729584605,1339.70089022296,0,0.5887543060439133,0,0.944071090704373
nn,64,7,147.8637512361289,1700.433139215483,0,0.5887543060439133,0,0.6495523446262967
nn,64,8,123.14672195623162,1416.1873024966637,0,0.5887543060439133,0,0.7354974330205994
nn,64,9,158.8183920717648,1826.4115088252968,0,0.5887543060439133,0,0.7142745215913
nn,64,10,164.17647034616968,1888.0294089809481,0,0.5887543060439133,0,0.6661794409589088
nn,65,1,136.69490710018968,1571.9914316521827,0,0.9115652018044108,0,0.6471079452399678
nn,65,2,122.02921564953726,1403.3359799696805,0,0.9115652018044108,0,0.8099301300003201
nn,65,3,138.43140658509853,1591.961175728634,0,0.9115652018044108,0,0.924113000469528
nn,65,4,151.1936797273011,1738.727316863963,0,0.9115652018044108,0,0.8988586630527633
nn,65,5,135.80667429494395,1561.7767543918571,0,0.9115652018044108,0,0.6025029502058434
nn,65,6,120.11382996537168,1381.3090446017734,0,0.9115652018044108,0,0.8843205450260954
nn,65,7,144.05427346835583,1656.6241448860922,0,0.9115652018044108,0,0.7612476190059296
nn,65,8,120.45734012724812,1385.2594114633555,0,0.9115652018044108,0,0.9513837510299484
nn,65,9,151.55912911460408,1742.929984817947,0,0.9115652018044108,0,0.7580158245147014
nn,65,10,166.84803760014623,1918.7524324016808,0,0.9115652018044108,0,0.4955086676283543
nn,66,1,135.39031486056493,1556.9886208964979,0,1.021461886640161,0,0.6878249173211168
nn,66,2,123.43931478477288,1419.5521200248872,0,1.021461886640161,0,0.8492239992916526
nn,66,3,144.98985868261016,1667.3833748500167,0,1.021461886640161,0,0.7970698581831785
nn,66,4,208.7387800845584,2400.4959709724244,0,1.021461886640161,0,0.8005093458375072
nn,66,5,133.044548924274,1530.0123126291535,0,1.021461886640161,0,0.737139286397832
nn,66,6,120.71255963202292,1388.1944357682635,0,1.021461886640161,0,0.835655086920386
nn,66,7,138.49175950414175,1592.655234297632,0,1.021461886640161,0,0.913258902246012
nn,66,8,121.8207612188218,1400.9387540164514,0,1.021461886640161,0,0.8201459195837255
nn,66,9,132.7906268059274,1527.0922082681673,0,1.021461886640161,0,0.9371375163533011
nn,66,10,139.98154248636547,1609.7877385932047,0,1.021461886640161,0,0.6213242417832134
nn,67,1,140.45172653943584,1615.1948552035126,0,0.7809598872939227,0,0.6496392133209893
nn,67,2,121.0499036090773,1392.0738915043914,0,0.7809598872939227,0,0.9603336129513393
nn,67,3,135.43420745431595,1557.4933857246356,0,0.7809598872939227,0,0.9783849042766423
nn,67,4,178.18881119283895,2049.171328717647,0,0.7809598872939227,0,0.6240133200641518
nn,67,5,134.96851576561528,1552.137931304578,0,0.7809598872939227,0,0.6952631140428193
nn,67,6,119.93356052889987,1379.2359460823504,0,0.7809598872939227,0,0.9217554189708678
nn,67,7,139.46203303417275,1603.813379892987,0,0.7809598872939227,0,0.8715137722319388
nn,67,8,119.7408089702354,1377.0193031577094,0,0.7809598872939227,0,0.7890422283398029
nn,67,9,149.03940053031454,1713.9531060986171,0,0.7809598872939227,0,0.615577127918768
nn,67,10,141.32700993837256,1625.260614291285,0,0.7809598872939227,0,0.6986909326693633
nn,68,1,141.28129293122248,1624.7348687090598,0,1.5820551114454051,0,0.6257784202503123
nn,68,2,120.65931327524824,1387.582102665358,0,1.5820551114454051,0,0.7864190053427634
nn,68,3,139.26954348341505,1601.5997500592737,0,1.5820551114454051,0,0.9504685432234911
nn,68,4,204.3216882308495,2349.699414654773,0,1.5820551114454051,0,0.7929395172762976
nn,68,5,133.13761822272278,1531.0826095613145,0,1.5820551114454051,0,0.7639221143863393
nn,68,6,119.72656062377123,1376.8554471733712,0,1.5820551114454051,0,0.9223799686273599
nn,68,7,142.5700810723196,1639.5559323316756,0,1.5820551114454051,0,0.9272492658628004
nn,68,8,120.43297830140284,1384.9792504661345,0,1.5820551114454051,0,0.8939864187023289
nn,68,9,131.49947691252007,1512.2439844939834,0,1.5820551114454051,0,0.9503602126785042
nn,68,10,135.04696502261473,1553.040097760072,0,1.5820551114454051,0,0.8035768629148409
nn,69,1,136.71217402416138,1572.190001277858,0,0.5862306444995278,0,0.6345057170456081
nn,69,2,115.5728597378863,1329.087886985695,0,0.5862306444995278,0,0.7974293024083631
nn,69,3,145.9806996675358,1678.7780461766629,0,0.5862306444995278,0,0.6961362444268109
nn,69,4,185.7246069321491,2135.8329797197143,0,0.5862306444995278,0,0.7889688098855693
nn,69,5,136.71929577531003,1572.2719014160664,0,0.5862306444995278,0,0.6892470720413484
nn,69,6,117.3821760120266,1349.8950241383084,0,0.5862306444995278,0,0.9124014356859689
nn,69,7,151.36543527303624,1740.7025056399152,0,0.5862306444995278,0,0.703269410116012
